cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
6690	985	0.7232011747430249	0.1108046328726491	0.10777984462194988	0.10655560363479014	0.10286131996658313
6720	990	0.7268722466960352	0.08275170366241885	0.08187231227257691	0.08216449497883642	0.08301190675834312
6750	996	0.7312775330396476	0.05708145282651792	0.05701854820242729	0.05764889737801702	0.059612161838640175
6780	998	0.7327459618208517	0.12248240991590739	0.1222739524626317	0.12411391617957965	0.12966090684682344
6810	998	0.7327459618208517	0.18746277085570187	0.19096823574435515	0.1985674492638281	0.2237166554584174
6840	998	0.7327459618208517	0.24353062780341977	0.25259427992913186	0.2681354110693176	0.3216242346116661
6870	1001	0.7349486049926579	0.24763436205907552	0.24079865287466923	0.2387881679389313	0.2300091911764706
6900	1006	0.7386196769456681	0.041134499064100626	0.04068262698155937	0.040649749474705024	0.040543263611816385
6930	1010	0.7415565345080763	0.08965947707980483	0.089356807927099	0.09038031319910514	0.09362254356692622
6960	1015	0.7452276064610867	0.0797362699033145	0.07808893675950146	0.07754010695187166	0.07588785046728971
6990	1018	0.7474302496328928	0.0954900722006627	0.09564073656520106	0.09725804910671634	0.10237329042638778
7020	1021	0.749632892804699	0.13942336730852123	0.1364061456245825	0.13575322430527856	0.13327241874428924
7050	1024	0.7518355359765051	0.11114879991461322	0.1109906785172339	0.11265126512651265	0.11795876051146181
7080	1027	0.7540381791483113	0.1448507690767599	0.14363636363636365	0.14499505859099251	0.14912153332365327
7110	1029	0.7555066079295154	0.15424216345588543	0.15464382326420198	0.15794320798158096	0.16855036855036856
7140	1029	0.7555066079295154	0.2168094872168023	0.2216716932356743	0.23160027008777853	0.26534296028880866
7170	1034	0.7591776798825257	0.08134709348311066	0.08060492672279389	0.0809773670608505	0.08206349206349206
7200	1040	0.7635829662261381	0.07641764049287271	0.07567488903441752	0.0759567630733275	0.076843505246047
7230	1047	0.7687224669603524	0.0714303988543577	0.07100230571002306	0.07150174144642492	0.07302273678337286
7260	1053	0.7731277533039648	0.060592982607977845	0.05953188602442334	0.05920053972002024	0.05820573765960975
7290	1062	0.7797356828193832	0.03151569107504819	0.03121601363863496	0.03119217552207243	0.03112087912087912
7320	1068	0.7841409691629956	0.08397428877198282	0.08350926577527562	0.08420056764427625	0.08625424002584396
7350	1075	0.78928046989721	0.05010851990523836	0.049886305629031506	0.050210182157870153	0.05120754537226695
7380	1081	0.7936857562408223	0.062211351701734655	0.06144489285511283	0.06142394454230354	0.06135770234986945
7410	1085	0.7966226138032305	0.10706796595671023	0.10530913326215666	0.10515603799185888	0.10452793834296724
7440	1092	0.801762114537445	0.06285886974916893	0.06245353159851301	0.06279832077750302	0.0638148667601683
7470	1104	0.8105726872246696	0.02642041120355408	0.026202117055109886	0.026192170818505337	0.026162377363856106
7500	1109	0.8142437591776799	0.09278393710488535	0.09178943883463003	0.09210198488497633	0.09291219839142091
7530	1112	0.8164464023494861	0.1041648873311804	0.10325935555761909	0.1038863976083707	0.10562310030395136
7560	1115	0.8186490455212923	0.10992893234334121	0.1086638729168697	0.10905712050078248	0.11012345679012346
7590	1118	0.8208516886930984	0.1315128847445571	0.12984901277584204	0.13031821890663248	0.13168433451118963
7620	1120	0.8223201174743024	0.1618893979512245	0.16057347670250896	0.16217781639154358	0.16738903004035272
7650	1124	0.8252569750367107	0.1425389755032144	0.1399925270893013	0.13985317904690805	0.13954065797641216
7680	1125	0.8259911894273128	0.1722356183293895	0.17302368501999385	0.1771095717884131	0.19048425330172705
7710	1134	0.8325991189427313	0.05922237986236253	0.05876561123490698	0.05898876404494382	0.05965909090909091
7740	1138	0.8355359765051396	0.09529791129007371	0.09353937202038468	0.09311078383243332	0.0917372027408303
7770	1143	0.8392070484581498	0.08990923112021448	0.08863900736719658	0.08859778311758779	0.08846749226006193
7800	1146	0.8414096916299559	0.11301125017605725	0.11211113285071414	0.11292865589278675	0.11530335043766979
7830	1152	0.8458149779735683	0.06125734174490988	0.06032677000418936	0.06009703166571026	0.059399814375580076
7860	1159	0.8509544787077826	0.07917545492640878	0.07772263948497854	0.0772924308102701	0.07599501672021507
7890	1163	0.8538913362701909	0.08751722548649718	0.08534527041902105	0.08436094588713187	0.08143117210474723
7920	1167	0.8568281938325991	0.10357538087857644	0.10291912867095863	0.10379791870497199	0.10655588020452886
7950	1172	0.8604992657856094	0.13222341308707242	0.12884784520668427	0.1275854561288918	0.12379845780078166
7980	1175	0.8627019089574156	0.09346428520267072	0.09199812088944566	0.09178970392938052	0.09103587200743782
8010	1177	0.8641703377386197	0.1594024362004924	0.15743713215623328	0.15822019088587175	0.1605510844359569
8040	1177	0.8641703377386197	0.2302782741952023	0.23210412147505424	0.23883928571428573	0.26132326820603907
8070	1178	0.8649045521292217	0.26363157437399654	0.2662748643761302	0.27452808203216034	0.2998218376177144
8100	1180	0.8663729809104258	0.27575978878448737	0.2716390423572744	0.272895467160037	0.273972602739726
8130	1182	0.8678414096916299	0.28754353373978125	0.2751396648044693	0.2685143116765107	0.24774680360511422
8160	1187	0.8715124816446402	0.05569550465277022	0.05507098450403637	0.05505055189685558	0.05498679760967249
8190	1191	0.8744493392070485	0.10587637200186921	0.10430898581187599	0.10426332837258163	0.1041265955586641
